ID,rel_docs
507,78956 6536589 1158610 557255 227875 1158667 232805 6886143 3315573 1373745 5661813 993121 3557963 867020 536638 331402 430106 7472921 2377423 8490601 3102468 834752 431302 69783 529369 480250 554932 365384 78915 3430341 124555 313411 
508,12502 9308 5683187 8993 1507840 2514502 2309641 6541492 2294213 6420466 389434 5547723 10020 7596955 9641 1562114 169676 604436 6344380 5993489 32012 1513018 8327861 4483307 759665 10112 273079 5643548 6387027 2500686 4301211 392246 
509,290647 6374937 8233886 523259 611460 97264 1786335 6590372 1713238 8910273 8618163 1385788 5048346 7485311 2310908 54974 6558701 8451 279207 295443 3076650 5113 1756201 469787 3757347 5253837 1353411 2418717 3007008 7479947 4931351 300694 
510,38184 4144206 6629146 2542587 6869566 2834764 2864767 248678 414087 9062531 2222620 7257878 8859373 575455 946578 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 6416188 
511,192814 7737095 6925806 4621534 1350334 8603427 3370969 5859115 2368263 3203300 2595373 8791031 1264464 19949 5464409 851997 2138514 8740628 50407 1407894 4821729 20295 69306 587898 4839906 19982 5282251 6226529 651590 4336817 1865607 4748554 
512,129319 2220097 1591110 61408 4327267 132197 5479948 7257221 8691285 1415754 5075194 585356 4039464 334601 148380 709147 796131 1877654 1484694 3391421 44379 925410 4124062 7002340 120520 1224676 705074 5478341 7619965 7696439 4843581 5236673 
513,69312 5043909 5043958 1513351 1550462 1541588 5066981 8029111 8953125 8953101 8953131 8953109 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 6416188 2406736 925847 5351387 
514,690077 41699 8979263 3217326 6623873 877351 58123 8697030 15226 1850343 5837797 66085 4373055 2515271 14024 4547871 4305018 5179104 1346844 160035 4405544 377214 70054 292460 4851040 6037878 4232211 120548 2825022 8849227 191864 23816 
515,3264 5397485 5409009 8929352 3107907 1022231 5348346 559891 5576442 275447 2144435 988303 6138433 278223 1138569 8577890 2423083 8039032 10254 1599146 299870 3213741 4342539 4342520 113727 8765225 4959046 1133128 2781894 4342546 82035 8759726 
516,258843 221716 407179 8872076 1818177 3241035 480762 2464858 791220 2160613 2388385 6293516 2984207 1272519 4264516 2634990 2966690 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 
517,1760697 394669 387128 434488 6645787 6096113 2019328 4500736 598671 164444 328754 6977376 264206 3078016 4363960 7656430 6850955 259181 1615908 5085651 7872888 8340622 896484 932541 7065696 152501 67791 2390900 3216189 6221154 2441718 6936952 
518,7472552 5557777 315335 189948 1394489 6013725 195037 10144 337970 208190 2041633 312091 16352 6010447 416530 421087 1147246 188777 192266 188191 6011620 1475694 311179 345897 6011426 310245 2819982 329138 5156535 35057 34624 331439 
519,8466103 57282 599264 5931312 1460634 5196634 8306793 6224702 6434900 2721314 1539902 7863461 883770 5025315 321067 297696 1329866 2554697 6862133 362382 4550056 7917257 6597296 4457110 641326 1760694 8375113 8780537 7005358 1625804 768967 7828459 
520,83164 5963656 150148 68203 4608330 8994730 525590 68213 7138371 445418 1715797 1263212 28410 3905351 346829 707363 4667521 1071839 4647723 8357962 593089 15945 1373844 5439544 1099739 8189906 272763 1111894 1037457 330602 798678 6477211 
521,199873 8477530 5967242 5542206 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 6416188 2406736 925847 5351387 2252827 3031618 3226756 6156643 3226132 4348946 6539679 4356789 
522,141978 759525 7874412 559876 4411 2525713 1142220 6409272 4280575 230952 6020426 2982342 9223068 132614 175496 8853744 6854700 6109620 8794353 353923 5542657 8038803 1419438 1422305 1672378 4823181 5520376 1766026 598685 125395 4013554 6430007 
523,70514 1003202 1101995 8508250 7290886 1702837 1060850 931902 101472 5244916 5655122 3101892 8208705 1909363 5913670 110701 3174474 107446 2112823 2235937 3668253 8208683 8121065 1650820 3955135 7307583 5398369 673330 3102349 3509649 3961420 174536 
524,8084618 8842258 4759183 7913500 2315672 109594 3268 10501 6873486 241399 6144424 420591 8701 3553411 8678745 5781691 1165271 1365587 2135912 1777 1346415 1344458 4788678 515760 181366 15823 638215 1608453 2477484 3007575 1468167 2801019 
525,60420 5319134 5582862 385100 6023811 9359 82549 5003720 2320851 8375368 133975 9107 6582152 6625854 95103 7015565 5967769 5970075 5970191 5970038 5968900 5970199 27110 446654 850113 5967906 5972653 5972679 133099 4966206 5325519 3528770 
526,5111867 4532322 56042 4479126 38833 1720564 8871301 55219 4534157 11003 2856324 7236692 4923228 4070453 5187311 1044626 414191 5226151 2748654 4429011 1289462 929634 2072967 2283009 1807368 6129636 4740280 6835537 8231985 1596848 4695824 7069967 
527,613108 4709583 243642 243648 4735930 2968809 7971288 2338552 313134 1233199 4483925 1833610 4850222 2499400 3619906 1219328 4651082 6890901 3902379 1428410 1592458 1446033 649166 6521118 913153 7389510 6887670 2007913 343106 723715 336327 1984174 
528,2956534 278526 1443079 4349676 4595127 1306362 856006 1128605 5429644 157545 8609136 8604206 9784 4944156 8602126 6244409 7243552 141687 5485992 398786 7369191 2286887 3083533 2336023 5208263 7642950 6124705 772448 905886 769714 6251797 5294913 
529,83373 147298 4831421 277279 1787570 3032425 6000865 144772 3021968 132084 8927463 4862000 468217 9059624 5528735 951947 5035981 2452116 7996811 6086228 2094275 63571 425360 983807 5365193 263194 754879 344808 9174099 131935 1960972 5848046 
530,175682 7510986 8390414 4890524 8293865 2643464 1111821 3332218 8410518 5907144 6072689 361039 7711175 1034620 1390263 1348843 5631378 5813950 6133221 895733 3218045 7380687 6349768 9608 6091505 2410972 1888435 4232212 8883045 3383207 7385193 2135846 
531,118196 6000807 7947714 125928 2658807 4355956 8788610 6600260 7556096 8643324 3390900 8478669 416902 4392519 145036 6443008 347297 3654028 134246 213359 56070 2143666 2597626 1564813 1560714 36903 5012035 5969817 5006943 4079763 2588503 5968923 
532,943953 11198 2317888 559454 526512 79999 3609615 5862734 546358 8886016 7001975 8680682 2295763 1189943 4585346 64967 5000666 82663 1033610 4689026 8349004 3334887 98661 6822761 595501 48729 41274 28789 6165230 40819 867962 232800 
533,3240912 7323524 1913898 7658149 69439 7654232 7625300 6542526 6513622 4136565 3390695 7323527 3862884 6819622 3821754 3207377 8652257 3422723 4897862 1596280 3512393 1838007 5476201 6895246 3332240 6988152 6395586 570376 2196683 7641702 3203425 6635566 
534,25034 23314 23316 23320 355427 23423 23317 23311 23411 23310 1738181 23309 23293 2417809 21412 23424 19313 23421 19387 2583 23308 23418 23428 1098591 23426 47944 3511 23405 3543148 23406 23422 23413 
535,803228 6593564 594974 5162793 134315 8964956 336644 165794 108463 515544 99576 4829 4335886 1736303 6220118 354997 823770 7610323 6638759 858298 5667815 99439 4084907 6977302 4765257 6592515 354998 220031 1983810 7398943 4905078 4828 
536,2027024 51326 239154 5193762 5999816 2377149 299531 2450836 31977 508034 2648148 4894 1407982 4320880 169573 1240920 167684 4298296 5055671 219365 250233 141060 1318772 7838561 8011622 2708055 173933 735319 1818741 1236987 1967520 344966 
537,7598811 6286707 1325977 1052550 381436 2212433 7598818 2506236 7203978 81111 7092344 5838447 5319755 264196 7129480 129398 6173246 4716062 52601 81096 4161126 223508 3657591 7084912 212499 1669688 212516 1172 7577097 7799809 4611600 1814275 
538,2530053 99325 13066 5107455 4625862 214330 613149 4428266 31977 114392 1040591 227552 4670298 1282282 7421122 1144921 8753223 321197 1082699 8457001 7232655 2114 8544007 227539 8129760 2475711 5125102 2062998 1745177 1654960 249351 6994984 
539,427094 774480 4453677 88828 1518025 4791435 1578732 8432900 2734237 1643576 7085873 4510100 4562458 7096133 4038578 6119578 4465024 3930670 3963619 8446851 6621207 8272363 6369623 99855 6942086 4132932 43477 6271990 3963582 530207 7088487 3576580 
540,313988 653713 3973875 1902402 8613878 47502 851034 2180456 640637 230420 1365500 703689 260330 4620636 2995182 7551598 4609699 6855749 8189417 2218083 6362678 31590 8629717 4973858 7552381 280825 4583275 7970699 1677055 4688876 723701 3895506 
541,2239 8332038 3366 1546942 2766503 4041 25027 8337709 2241947 6633369 103268 1482259 67142 5004313 328759 4231851 892967 4654810 7240241 1481050 4040 250431 392269 15528 4039 365435 1672783 77335 8562411 5199300 426492 6017807 
542,6962643 1390381 188671 4417476 265823 61983 6961245 7211134 300760 6961315 263211 2170511 6961215 1935 8951347 2555291 4466623 718746 378456 5776443 4760196 4327267 61976 8789498 43515 61985 549660 7588520 1413087 1393209 45617 342577 
543,2923082 2852685 3569679 645966 7429045 138623 2635742 2231867 1415224 8409154 7410645 7850848 7210807 4154826 2639458 4809062 3404037 1221529 4462948 5030568 8918441 5812331 2415256 3305375 1841355 677179 5250709 3039705 9194289 1878411 71480 2256500 
544,3597593 17450 1188291 4497950 1700689 279849 5896847 4030473 8757454 3222618 3160194 1495989 1704597 3802916 7339078 106950 8594526 7368015 1935930 566095 6981332 4148990 4015768 1355889 8655586 8482785 6377402 318425 876056 4012837 4829672 4397237 
545,6941558 7479739 1991939 4678272 5516431 7028715 2946089 3279632 2028936 1352172 6832753 5812236 2467727 5044050 5021311 53434 4350654 255385 5479492 6372310 6011426 256600 36178 100503 7487309 1991961 108923 6638561 492700 76302 3212719 764583 
546,84059 6644097 6201804 6478022 6922509 7761531 6333666 6287781 6561981 7758503 6202672 7771200 7752837 7771236 6234846 7763206 7763403 7765317 7765307 7769511 7765474 7752003 6823980 6330038 6232168 6207452 6206959 6219795 5204976 6280538 6209629 6848260 
547,493076 4541035 327093 5073308 1646646 271247 4353306 1380332 6482357 56618 73036 269065 1282565 109936 133745 510105 2168033 2532054 1770029 5602793 1197914 6177426 3717321 74191 1991511 3652368 5215328 8694998 5406871 8864456 398786 2974895 
548,4336081 5780584 7662324 5799072 240392 7809374 4679310 11635 3173796 3224172 398294 6252603 7977884 1070813 7572262 3998849 3355737 1461590 6612940 6435279 7394881 7845666 5856741 7244413 5394966 290269 1655076 6912247 4265153 1002366 1780319 6441137 
549,327661 2090400 8721890 2768357 405189 8464142 8342853 8285679 7617024 1877797 5366338 700705 8359539 8859372 6839197 3669600 416762 1746779 8960792 8278001 1849022 1111710 5530252 182939 174290 4900598 1207605 2413672 52182 1043164 829959 1353616 
550,415450 1346469 5266498 4155556 2621291 4123346 5266484 4280091 811685 8259004 440401 1217741 120249 7808617 306801 852341 1158288 7441326 601942 583141 798765 8754938 8673542 5515020 2733030 335977 1599481 124349 4884513 764375 260855 1392910 
551,8992757 8990986 61192 2118285 8949600 870598 8983113 2880185 2136456 677581 5829766 3533372 559674 9022301 6544839 9096908 8419191 3510378 3148698 3364088 261013 8993777 4797151 699163 62420 7387656 679519 9196434 6107580 698094 11497 8899 
552,5193790 6395586 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 6416188 2406736 925847 5351387 2252827 3031618 3226756 6156643 3226132 4348946 6539679 4356789 3625612 5582330 
553,256271 7518934 8431217 7511522 3025635 3508527 33216 6346579 432978 1136367 344567 2494253 8456983 778488 4734550 5771073 2363459 498306 3014813 377264 466583 2076540 4012106 839876 1527078 7104810 8072005 2568991 2608557 6218713 169799 665414 
554,2348 4378815 5025966 2335383 6205954 5017731 4763753 4688201 3256618 2286801 6108342 6556231 164558 122234 1970948 5310286 4797965 5357302 68507 1277803 3138008 7712661 35542 7470234 297462 262748 4942148 6111313 411223 5912265 3177817 2074266 
555,1872911 322880 5264371 125653 616356 4861795 286648 257269 6098726 6208940 5016 327424 1607318 1034039 891700 1669688 1305623 7084912 251497 722528 1172 1459945 6965680 7799809 257716 1382868 6886750 1814275 713007 5287239 1587070 332197 
556,2850111 4021220 407109 2573969 5942921 2619703 1347791 76835 2655975 82188 3445508 4016958 76834 2617847 2222325 405751 990975 1324703 779637 4420350 2722485 7468765 768090 6229846 604208 2616828 1160811 2606201 2563285 776259 2552757 2556483 
557,765356 37253 1798067 352519 5938385 6180397 2239620 6009541 2271170 2207420 6143320 2448753 4518814 7855392 4160749 8692810 2561534 1814001 65687 323919 5272416 1649967 9178270 113267 6953484 5612766 5049936 5136588 3084356 759379 6149258 2800708 
558,749970 1084546 2191942 2443754 4830928 430456 3283427 1346740 811385 76909 6165230 389905 6403905 7063415 281549 18451 4687220 13680 1760794 1541996 2756474 4213740 8195276 3197703 3384474 4714312 4712111 1373541 8440123 8611126 940135 29910 
559,7236721 11112 12765 2948923 8791486 8100449 7060248 7783088 548733 2947904 4051981 4756041 1884293 2553180 143422 1846052 2370981 7234026 5180182 7894736 8258206 1405376 7353488 6884629 7962719 482059 5281776 15570 6645708 4512802 1774600 7003957 
560,166803 19213 2903284 1309393 4534290 446077 1787734 67562 660836 1739349 72086 57941 8245868 552787 1114840 302827 2663484 41465 2137107 729661 1400702 4232866 787385 1408791 5012879 65047 9135216 7341713 107087 7641896 131045 2502851 
561,6833074 9175735 9009936 7590070 34191 1208705 108093 143422 3973904 9075539 291337 2880364 3490511 36694 5584560 3579673 2046385 8105507 7998825 5584502 8265223 15460 2620703 4031236 3078401 289652 31439 4970722 8862543 713322 7744502 4931950 
562,8390164 73921 2141077 5499340 8870218 4530685 122453 7283605 5265660 676168 2781684 3306105 4471963 677062 1311537 1028418 8793603 16732 6389572 66665 7286299 4588025 5036016 5589115 8526787 7276254 4399521 358102 1126045 1006242 880390 8180076 
563,6631265 6631149 6632993 188480 9129187 4973678 1526690 19725 913575 304544 6473136 2388947 4525127 7991231 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 6416188 2406736 
564,116120 5500683 5654997 644000 678247 5203845 1119511 484960 8563723 668315 2366368 6845034 7351636 5770365 6637456 7557501 5542555 5070307 7255682 3529939 941538 3162461 678833 5210653 5210152 5062107 5210669 5054416 8566719 6584108 3229918 1480227 
565,508086 4728542 842512 2958930 4781173 5388912 619708 866209 1255937 7006016 7551232 940711 940943 4503906 2497296 1178522 4988062 5016734 3587032 5539405 4371499 6431129 4523729 1238807 8673153 911665 83404 113409 220685 6974278 5016748 4503939 
566,89074 286555 4176528 4761154 1414956 1413391 1412074 1415281 9184518 1415039 3141103 5325397 1420415 6109019 584804 1747527 4762511 1546355 72315 286546 5582208 1413996 4696577 387325 1416764 4013253 7660734 5595802 724779 5252514 131935 1960972 
567,1427070 2194046 4400176 55021 6042199 3794042 691290 1329097 682602 194071 9123999 649147 2378283 2514496 315509 1744477 46024 6206080 2500126 157612 8561265 6827092 2622371 6136661 7368060 3831388 152968 4619753 28214 2394881 6871551 4148917 
568,247738 5172312 2416877 250237 64913 84533 6154138 8989974 253244 8064737 4004151 3162225 3029857 6986837 253235 6426151 10125 4441724 1443845 7427381 1544374 6849900 90596 1276392 4349880 138724 2164516 7230390 434002 7828903 7242909 7637282 
569,995475 1074493 3662646 3210767 7815675 1768053 122717 689867 2247683 7228882 4406589 430880 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 6416188 2406736 925847 5351387 
570,4716374 45265 7695991 2109148 49823 97946 208651 4255083 825103 2495014 243286 547968 8762144 45266 4793296 8603998 1398535 3587734 7289503 1774791 4073767 4348856 801643 2076922 5952453 8654655 2382430 7178236 48629 8318353 5139421 2388056 
571,8260818 332971 352365 4277484 404010 4562810 1021833 1226800 320575 6366837 2443450 388970 331414 425928 198142 408893 3428921 4092355 320530 3763921 363312 8942543 5183858 313015 3053398 337868 4759114 364206 308734 1027741 6866583 3282481 
572,102318 233224 5798132 7398934 8577764 4266941 3602594 7381827 5099315 1528030 8238029 2512998 2378496 573876 759223 42820 754441 4387009 480971 4390288 3072280 4478444 1072639 3172865 8172765 3050058 1416213 8807061 7822216 503685 5703697 1224991 
573,201723 5312960 42413 654555 2186100 563255 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 6416188 2406736 925847 5351387 2252827 3031618 3226756 6156643 3226132 4348946 
574,942981 2824014 383137 6831726 63794 2366951 900959 429842 1840042 111936 305856 96985 63595 5582363 1172 4616855 8845475 6108811 129682 672520 1004482 4669755 1064018 6844089 538659 8706546 131935 1960972 5848046 6350447 560008 1418122 
575,247821 1024989 1671695 3655763 2016115 202841 2439576 23474 6332195 204442 1007753 204347 1672305 1549452 197653 5050073 694632 4798042 125159 2878716 6876267 238034 4087984 5652418 7973269 356180 3198582 6054105 543454 3655460 1833183 1476399 
576,9770 4777703 8403406 7712665 2138769 165473 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 6416188 2406736 925847 5351387 2252827 3031618 3226756 6156643 3226132 4348946 
577,47471 2994412 1797849 7396478 6037439 48668 549281 8718683 140457 6628172 8813840 4380908 74389 150119 140454 6348177 694696 62142 4887449 754136 1454609 8819797 6157620 54480 4575182 18001 1450316 7493501 4767094 4096472 149565 2764 
578,3216316 57571 694452 580820 125926 3069221 439881 209173 234436 2826495 71584 1584848 5226151 8606050 3132900 3137959 79864 364580 495945 5317115 3002058 5850238 104004 8327098 8590223 863248 6901120 7605521 153532 1302173 3676373 126174 
579,375914 1736176 1736417 3109250 2553492 2723646 8932 2415351 2415740 46956 62106 326059 305522 531254 2165777 628027 1744600 8419291 7652 45149 1736449 1736335 9191 9117232 4497712 2776646 2415571 10927 1242639 28221 1736369 5954041 
580,114696 6029672 48912 4690975 985430 8800095 689240 5978323 5978320 9146220 332429 10283 4522885 3231100 2424498 114828 5307443 1654135 15418 598330 1987238 114971 1704359 29793 1313244 5209754 8936426 626964 2772997 4723795 131935 1960972 
581,7580314 1027660 5191160 4589425 451688 153546 88503 334639 731056 4586151 8383975 7439385 6253114 7812571 1421734 8506817 3625682 28307 1317699 1752200 1439659 4121357 6025561 142371 1220484 3764911 2642409 4748408 7532482 1020648 5977882 3271395 
582,112427 83874 95384 110959 146677 32426 3632108 122649 1592458 913153 7389510 2007913 1751414 343106 723715 336327 923473 135739 367428 2031761 1477547 4483325 9114996 1986824 915121 5103955 5357400 2185737 2055119 549417 3963366 2102925 
583,1244094 4200197 2131848 223894 2342402 3589207 1221066 1133611 5720164 8892405 2011730 723044 4920898 8952247 979082 1096329 6179205 9085613 9201913 1359295 634503 3339514 8284332 4847679 8894691 665710 161726 471502 5085432 5294607 1413725 899515 
584,3395040 32148 784131 206028 4416635 5238700 8879004 9223275 1687462 4586523 2754740 8704308 727755 1717899 1018797 1492693 8871333 5006042 5550646 5003482 3391916 8843 55941 562625 4881178 5528819 2521364 2022498 5263120 7862432 1031920 247576 
585,4294697 601848 128708 5335368 6432113 825110 1314948 345991 212458 76783 8483273 9723 633379 2125741 4362931 7025057 4998372 276469 5006563 7597324 392496 163870 10670 3151393 1793374 1366712 6467641 71219 4109424 612953 166502 1104556 
586,5555471 9840 5439143 7235899 6099643 1966409 7258191 769070 1415757 8642837 290440 5116708 1968476 1270449 308201 6184906 8841322 7008764 33140 509361 5699227 5072440 808224 4925783 5682264 15130 8853333 941734 7360874 9853 75215 3029839 
587,4530314 243519 37070 1471253 4091738 907999 6513202 730847 8927089 8749401 1468507 5322145 1610072 7194649 301925 6822261 3926636 98878 100825 6513164 288488 5866920 4002448 1093355 8707149 29385 131562 87606 253086 5879434 307632 1739589 
588,508584 1598090 1157210 1176578 354367 1315287 2722972 1767097 3644916 315434 5068155 1800263 6196706 1448881 5363369 2437152 1659490 139572 1850300 275585 4972400 268029 1885984 7744164 1889519 6598767 1643015 382016 905968 4694730 632967 8793280 
589,208664 2935347 1770731 6488718 6830007 5904494 5465961 7229207 7130564 1052491 4585823 8590329 5538343 2190852 5607317 9115335 3134069 7093272 3586570 4659133 3185566 6940045 1684820 9167624 8649207 4267245 5537096 5159926 8357962 8359076 8704557 210550 
590,1121369 578324 1123560 3351212 25261 1074110 4160966 146598 9162635 1555292 1701494 4550893 741818 3652128 8465366 1028510 9080855 821657 4636153 4263236 8887507 8773322 8946224 8787280 8512243 4598099 2334925 1017461 8715634 1336143 8487010 8634651 
591,7467589 8855 8994 6841844 7250379 5128387 2011840 7004570 7797266 4666308 7515 4942349 7882638 8749949 1087135 4813764 5663402 6202457 870310 6871720 4400773 39969 7720615 404626 8801000 5773550 6324680 5652585 4100464 3580046 534756 959768 
592,754470 5259575 2891209 359379 754785 2207480 540038 326845 364630 248308 589101 327116 918668 314818 9196206 357166 9128170 314707 1386607 3893 768247 737389 8276665 7858816 4264784 1034599 915868 723640 3603272 561137 1483101 656508 
593,7224513 238600 22875 767163 42014 5062911 8473904 4857412 7991442 3955081 4357144 7998195 8709489 4502577 5454152 6581144 40162 1910892 944499 7992204 7314016 8308895 7996013 8008999 5826364 5394899 8816448 8722701 1103695 131935 1960972 5848046 
594,8621277 7680878 6296458 5025295 193391 250814 8807103 8155797 256562 8775717 5337347 5614139 5679227 5136550 5135546 521583 592911 2744121 2909419 6456103 7156052 1707485 604327 2036564 163039 4956757 2245456 2932089 3749888 253353 6874922 4422974 
595,161284 177902 2019328 164444 6977376 3078016 4363960 7656430 259181 1615908 5085651 8340622 1353411 896484 932541 7065696 152501 67791 2390900 3216189 6221154 2441718 3077607 809192 2971378 1837308 5067046 3581834 176884 7279076 7057538 776732 
596,1850470 5333177 8215163 7687996 4286585 5504826 5571469 4351318 4475893 7033521 6390422 2843203 6503952 6567029 5122208 6089214 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 
597,265823 342577 6565 6961245 300760 6961315 340705 2170511 6961215 1935 2555291 4466623 7588520 5776443 4760196 4327267 8837205 8789498 43515 549660 1413087 1393209 3411 45617 312774 7141743 204186 1040 6962376 188671 11602 384475 
598,5808789 1627931 673946 1708459 7510904 3961280 8744327 5772148 6083023 7199923 7396009 6953635 4690431 3810603 787132 4112050 7507382 8659504 8656729 5040859 6382039 8654371 8641397 8659472 8659447 8657195 8655720 8653513 5049721 8654548 8657402 8670928 
599,38425 589507 206224 3383297 978425 16878 205973 4676739 1483229 8611126 76736 432563 2990847 1541996 5578741 3175778 237716 4337038 686031 4083013 299531 4137207 2357551 1332334 1225063 7927497 2521260 1833419 185118 3271364 212394 46764 
600,78391 4650774 4013034 6986178 5392791 3545793 3134503 4961120 1458207 1556746 9111948 5191457 4259386 1155456 2424107 7893584 3604970 5481674 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 
601,5026777 383222 1252630 27620 325581 1795799 5612242 1466145 50349 1363103 8999044 321079 50061 48295 1772458 6907308 3049995 387027 81258 78945 4949278 3034311 9120562 1458542 71497 7383618 241170 6996922 3004569 377201 6936799 5408115 
602,1782166 7515454 6184633 2470428 5624931 7514172 461956 8782098 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 6416188 2406736 925847 5351387 2252827 3031618 3226756 6156643 
603,647375 7653739 9784 6878639 7238424 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 6416188 2406736 925847 5351387 2252827 3031618 3226756 6156643 3226132 4348946 6539679 
604,942411 8682191 1672783 1966430 892967 7853329 8689820 6547591 8697305 7811198 2276130 903449 257053 891448 696163 221856 6035977 1119511 1220572 4827740 1627150 2242996 1017884 965804 4831143 7636466 406003 1304849 881195 2368243 5116920 3978842 
605,6595669 4600984 7800789 150271 7636747 5096821 7803708 2148751 138774 5980114 2843164 8036132 7797060 7808357 7609614 2021790 2467126 7811762 7781847 7357182 4801658 7795575 7802149 6037826 8676457 9158983 1678337 6059925 1203441 5553058 5656744 6574930 
606,1706791 345672 27303 1430076 253207 6832146 204738 4169542 8643655 4589132 3444773 130357 6202067 737412 4187657 883053 4386671 8742552 7587205 4412986 444678 5985410 7763652 712042 1284140 8743521 2433386 554113 6030101 4232638 5109748 8251964 
607,4985101 8556847 2698021 241494 6089149 5557144 70964 3391 6912142 9099149 1650381 3813937 314447 1837099 4129813 529076 7840403 1560177 7659571 6451340 1197429 5879419 9013385 275652 4692134 458284 4488165 690252 1067062 2633289 4447657 284131 
608,582968 4981254 582076 4991130 9222440 2459053 7110562 8163855 8727024 8191020 598330 9169135 4890925 7876351 8038057 583926 1316153 4307126 155789 7071008 4297995 7499496 1190018 165373 7966370 5325511 611506 1838333 4270124 1840035 1099537 589807 
609,40309 20813 8590 1077412 4899901 9099799 2011357 87979 8599654 182540 4636500 5708695 1205626 59984 8801590 8551543 116339 2472454 5521751 3007028 1623332 8138485 214399 79070 7380425 3208103 2695130 1517081 1185136 270252 645956 2658198 
610,444190 5128046 7558201 444050 445075 2323286 5012035 5307044 7539604 439433 416902 438468 2502704 4392519 26747 7494787 145036 2197073 6042301 347297 3654028 134246 213359 56070 1841657 2143666 4431698 2597626 1564813 1560714 36903 5969817 
611,226206 1243738 4084309 1676700 6294084 721417 1777202 4016530 7572734 7817425 1838116 4221031 756262 6245928 8594287 7831687 489141 282658 5587324 274207 343452 2462868 8334555 6567050 2212220 8919369 6978346 3733742 8974785 1702675 5094078 2816350 
612,5276252 5625814 2539662 89754 7072796 7891635 7565193 7678057 7581713 8540102 6539857 8626633 8682235 5903594 7487556 6023870 3034420 8532064 1895012 9154826 8655720 826645 2886962 6387766 8723002 8106115 7795002 900500 6164494 1201012 1822822 8870119 
613,1532395 7005866 674831 731524 4854375 2983063 1296157 17943 460245 2864284 5930963 4410180 67692 4771957 11392 1763 4455404 46896 3306807 4953602 8931344 2746091 433303 144422 389783 330599 86876 6108811 783232 3404 49823 966021 
614,6577759 681864 4586665 7633866 4998521 5979866 1225050 64916 338066 7356979 7356950 2531095 5350746 6527823 5501950 4929722 8182045 7176844 5429806 5445310 1847784 6035573 8222199 2816952 5160685 7028488 7631245 6193964 7292122 5484013 8731893 7194649 
615,5076969 238416 4712475 7205389 4392294 3549585 7999631 5087507 5959325 4084518 644932 4871667 8148130 3549542 6434273 8148010 1891435 4717379 191356 3549516 2175225 182251 3389435 8134892 6434069 3549561 8512582 5796255 7999827 3175739 206815 4884203 
616,242259 260881 586234 8752628 2947119 5443156 6597014 8785783 4457691 6544165 5630429 1702977 188332 191466 5673983 8853476 78226 3643661 4629134 7825014 326814 210189 920171 4387495 1040163 5941578 122004 7733726 883607 1835801 6290745 3585431 
617,120965 1677459 1306065 4445756 1186464 334177 543739 797395 375306 1521354 4551420 1509923 1187220 1499564 1333244 1207223 57142 7159157 148313 1208048 120966 5388802 274805 7388869 4851991 2410768 256142 1205080 1196451 8681482 1521043 383978 
618,6336027 4370432 2596579 921621 4586737 196707 5166618 3755169 5661455 7021891 435815 7775204 4586677 82003 6254782 8697328 6210290 8286131 163227 167956 73753 36895 353001 59791 832345 3576439 1087674 1810306 15285 7018519 3822502 5480655 
619,3144002 4758504 6294446 66726 1978548 164433 4494598 25266 108733 2385432 4918691 4357 4293297 34487 25359 831148 4452077 34391 4469754 4469853 34464 4466083 3530786 5792665 4470115 34392 3531080 4542316 4470116 1217741 34486 4421273 
620,1638787 3572424 1751380 2291508 4840967 579394 61537 8142256 8913421 6169317 2812586 2145727 6276836 7506237 4518495 499407 7752897 7549574 6946780 6141740 6163028 1179774 324446 6371671 6269828 4200111 4354445 7538544 7475828 3734582 6159613 2728716 
621,86545 687273 481907 6387546 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 6416188 2406736 925847 5351387 2252827 3031618 3226756 6156643 3226132 4348946 6539679 4356789 
